player_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
243657,https://sofifa.com/player/243657/james-garner/210002/,J. Garner,James Garner,19,2001-03-13,181,70,England,Nottingham Forest,English Premier League,1,67,84,2500000,14000,CM,Right,1,3,2,Medium/ Medium,Lean (170-185),No,,,SUB,37,Manchester United,,"Jun 30, 2021","59 Finishing
","55 Heading Accuracy
",67,61,64,63,63,64,,,,,,,"Solid Player, Dives Into Tackles (AI), Long Passer (AI), Long Shot Taker (AI)",53,59,55,70,50,61,56,50,69,66,68,67,67,65,57,66,61,63,64,65,67,64,55,67,64,70,64,65,62,10,7,7,5,12,62+2,62+2,62+2,63+0,63+0,63+0,63+0,63+0,65+2,65+2,65+2,63+2,66+2,66+2,66+2,63+2,64+2,66+2,66+2,66+2,64+2,63+2,64+2,64+2,64+2,63+2
222922,https://sofifa.com/player/222922/jake-hesketh/210002/,J. Hesketh,Jake Hesketh,24,1996-03-27,181,70,England,Southampton,English Premier League,1,66,71,1300000,12000,CAM,Right,1,3,3,Medium/ Low,Lean (170-),Yes,1700000,,RES,34,,2014-05-06,2021,"54 Finishing
","51 Heading Accuracy
",65,53,67,71,40,44,,,,,,,Technical Dribbler (AI),62,54,51,71,47,70,61,60,63,70,68,62,79,61,89,53,67,55,34,52,49,28,54,70,59,70,30,53,46,13,11,10,10,12,57+2,57+2,57+2,65+0,63+0,63+0,63+0,65+0,66+2,66+2,66+2,65+2,63+2,63+2,63+2,65+2,55+2,53+2,53+2,53+2,55+2,53+2,46+2,46+2,46+2,53+2
186139,https://sofifa.com/player/186139/matty-james/210002/,M. James,Matty James,28,1991-07-22,181,70,England,Leicester City,English Premier League,1,66,66,850000,20000,CDM,Right,1,3,3,Medium/ Medium,Stocky (170-185),Yes,1200000,,RES,22,,2012-05-01,2021,"59 Finishing
","63 Heading Accuracy
",52,60,68,66,66,62,,,,,,,Injury Prone,69,59,63,70,44,66,65,57,68,69,54,50,58,65,64,69,69,52,64,58,69,64,62,69,52,69,69,65,64,7,10,15,8,14,63+2,63+2,63+2,64+0,64+0,64+0,64+0,64+0,65+1,65+1,65+1,64+2,66+0,66+0,66+0,64+2,64+2,66+0,66+0,66+0,64+2,63+2,66+0,66+0,66+0,63+2
241710,https://sofifa.com/player/241710/jerome-opoku/210002/,J. Opoku,Jerome Opoku,21,1998-10-14,181,70,England,Fulham,English Premier League,1,66,77,1800000,15000,CB,Left,1,3,2,Medium/ Medium,Lean (185+),No,2100000,,RES,36,,2017-07-01,2021,"32 Finishing
","60 Heading Accuracy
",69,42,53,61,63,72,,,,,,,,59,32,60,60,42,59,45,41,55,63,69,69,63,62,55,57,64,74,77,48,60,62,47,39,39,57,63,64,62,13,10,10,13,15,54+2,54+2,54+2,56+0,54+0,54+0,54+0,56+0,54+2,54+2,54+2,58+2,56+2,56+2,56+2,58+2,64+2,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,64+2
223306,https://sofifa.com/player/223306/jaroslaw-jach/210002/,J. Jach,Jarosław Przemysław Jach,26,1994-02-17,181,70,Poland,Crystal Palace,English Premier League,1,66,70,1100000,13000,CB,Left,1,2,2,High/ Medium,Lean (185+),Yes,1400000,,RES,33,,2018-01-23,2021,"40 Finishing
","67 Heading Accuracy
",58,45,51,56,64,74,,,,,,,Power Header,48,40,67,59,41,53,40,54,54,59,53,62,60,59,54,57,76,69,81,48,64,63,43,39,36,58,62,66,66,8,6,16,8,14,54+2,54+2,54+2,52+0,52+0,52+0,52+0,52+0,52+2,52+2,52+2,53+2,55+2,55+2,55+2,53+2,60+2,61+2,61+2,61+2,60+2,62+2,66+2,66+2,66+2,62+2
229605,https://sofifa.com/player/229605/callum-connolly/210002/,C. Connolly,Callum Connolly,22,1997-09-23,181,70,England,Fleetwood Town,English Premier League,1,65,70,1000000,13000,CB,Right,1,3,3,Medium/ Medium,Lean (170-185),No,,,RCB,4,Everton,,"Jun 30, 2021","54 Finishing
","66 Heading Accuracy
",60,54,63,63,65,68,,,,,,,,65,54,66,66,32,61,59,49,63,65,61,59,68,62,70,59,71,68,67,59,70,64,49,59,50,65,63,66,65,5,9,15,7,14,59+2,59+2,59+2,61+0,59+0,59+0,59+0,61+0,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,64+2,65+2,65+2,65+2,64+2,64+2,65+2,65+2,65+2,64+2
246174,https://sofifa.com/player/246174/harvey-elliott/210002/,H. Elliott,Harvey Elliott,17,2003-04-04,181,70,England,Liverpool,English Premier League,1,65,85,1900000,4000,RW,Left,1,4,3,Medium/ Medium,Normal (170-),No,3100000,,SUB,67,,2019-07-28,2022,"54 Finishing
","40 Heading Accuracy
",75,53,59,71,30,37,,,,,,,Flair,59,54,40,63,46,72,45,42,54,66,78,72,83,58,80,51,40,50,32,53,32,26,62,63,59,57,32,29,21,10,10,6,14,7,57+2,57+2,57+2,65+0,63+0,63+0,63+0,65+0,64+2,64+2,64+2,64+2,58+2,58+2,58+2,64+2,49+2,44+2,44+2,44+2,49+2,45+2,36+2,36+2,36+2,45+2
253568,https://sofifa.com/player/253568/leonardo-campana/210002/,L. Campana,Leonardo Campana Romero,20,2000-06-24,181,70,Ecuador,Famalicão,English Premier League,1,65,75,1600000,14000,ST,Left,1,4,3,High/ Medium,Lean (185+),No,,,RES,54,Wolverhampton Wanderers,,"Jun 30, 2021","73 Finishing
","63 Heading Accuracy
",67,66,48,62,29,59,,,,,,,,34,73,63,53,65,60,45,38,47,64,65,68,65,63,67,64,59,55,64,61,50,24,63,58,42,56,26,25,22,7,10,5,10,13,65+2,65+2,65+2,60+0,63+0,63+0,63+0,60+0,61+2,61+2,61+2,58+2,54+2,54+2,54+2,58+2,43+2,43+2,43+2,43+2,43+2,42+2,41+2,41+2,41+2,42+2
223909,https://sofifa.com/player/223909/alex-palmer/210002/,A. Palmer,Alex Palmer,23,1996-08-10,181,70,England,Lincoln City,English Premier League,1,65,73,1400000,11000,GK,Right,1,3,1,Medium/ Medium,Normal (185+),No,,,GK,1,West Bromwich Albion,,"Jun 30, 2021","14 Finishing
","12 Heading Accuracy
",,,,,,,66,65,64,66,32,64,,14,14,12,30,16,21,15,17,22,25,26,37,34,51,34,48,42,27,43,14,20,9,7,18,27,31,10,12,14,66,65,64,64,66,25+2,25+2,25+2,23+0,24+0,24+0,24+0,23+0,24+2,24+2,24+2,24+2,23+2,23+2,23+2,24+2,22+2,22+2,22+2,22+2,22+2,21+2,20+2,20+2,20+2,21+2
228408,https://sofifa.com/player/228408/connor-ronan/210002/,C. Ronan,Connor Patrick Ronan,22,1998-03-06,181,70,Republic of Ireland,Wolverhampton Wanderers,English Premier League,1,65,75,1600000,15000,CAM,Right,1,3,3,High/ Medium,Lean (170-),No,1800000,,RES,31,,2015-04-10,2021,"52 Finishing
","38 Heading Accuracy
",71,58,67,68,53,47,,,,,,,,59,52,38,70,55,67,69,70,68,68,73,69,75,54,85,68,52,77,34,63,40,55,54,68,60,67,52,56,54,14,11,16,11,9,57+2,57+2,57+2,64+0,63+0,63+0,63+0,64+0,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,62+2,60+2,60+2,60+2,62+2,60+2,51+2,51+2,51+2,60+2
239800,https://sofifa.com/player/239800/steven-sessegnon/210002/,S. Sessegnon,Zeze Steven Sessegnon,20,2000-05-18,181,70,England,Bristol City,English Premier League,1,65,82,1800000,13000,RWB,Right,1,4,2,Medium/ Medium,Lean (170-185),Yes,,,SUB,43,Fulham,,"Jun 30, 2021","32 Finishing
","46 Heading Accuracy
",72,33,51,60,62,59,,,,,,,Injury Prone,59,32,46,64,30,56,31,28,44,61,76,69,68,64,78,38,62,62,58,29,55,64,44,38,33,46,63,65,63,15,10,12,9,12,49+2,49+2,49+2,55+0,52+0,52+0,52+0,55+0,53+2,53+2,53+2,57+2,54+2,54+2,54+2,57+2,63+2,60+2,60+2,60+2,63+2,63+2,61+2,61+2,61+2,63+2
230888,https://sofifa.com/player/230888/aiden-oneill/210002/,A. O'Neill,Aiden O'Neill,21,1998-07-04,181,70,Australia,Melbourne City FC,English Premier League,1,65,72,1400000,2000,CM,Right,1,3,3,High/ High,Normal (170-185),Yes,1100000,,SUB,18,,2020-09-09,2023,"64 Finishing
","45 Heading Accuracy
",74,63,61,66,57,63,,,,,,,Long Shot Taker (AI),53,64,45,67,52,63,58,42,66,68,73,75,78,61,72,61,74,74,60,70,56,62,59,61,49,68,59,58,52,10,15,7,12,9,62+2,62+2,62+2,65+0,64+0,64+0,64+0,65+0,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,63+2,63+2,63+2,63+2,63+2,62+2,59+2,59+2,59+2,62+2
225779,https://sofifa.com/player/225779/ben-sheaf/210002/,B. Sheaf,Ben Sheaf,22,1998-02-05,181,70,England,Coventry City,English Premier League,1,64,76,1400000,12000,CDM,Right,1,2,2,Medium/ High,Normal (185+),No,,,SUB,14,Arsenal,,"Jun 30, 2021","30 Finishing
","56 Heading Accuracy
",55,42,57,58,60,75,,,,,,,,43,30,56,63,49,53,44,47,66,62,54,55,65,58,75,55,65,75,76,48,74,60,42,60,57,61,62,60,58,15,10,15,13,11,51+2,51+2,51+2,52+0,52+0,52+0,52+0,52+0,55+2,55+2,55+2,55+2,60+2,60+2,60+2,55+2,59+2,63+2,63+2,63+2,59+2,59+2,62+2,62+2,62+2,59+2
233047,https://sofifa.com/player/233047/joel-latibeaudiere/210002/,J. Latibeaudiere,Joël Latibeaudiere,20,2000-01-06,181,70,England,Manchester City,English Premier League,1,64,75,1200000,14000,CB,Right,1,3,2,Medium/ Medium,Normal (170-185),Yes,1400000,,RES,52,,2017-07-01,2022,"35 Finishing
","66 Heading Accuracy
",68,37,51,57,63,69,,,,,,,,51,35,66,57,31,54,38,36,51,58,69,68,60,59,64,58,79,67,73,23,57,58,38,45,34,59,63,65,64,12,7,7,11,6,52+2,52+2,52+2,52+0,51+0,51+0,51+0,52+0,51+2,51+2,51+2,54+2,53+2,53+2,53+2,54+2,60+2,59+2,59+2,59+2,60+2,62+2,64+2,64+2,64+2,62+2
233602,https://sofifa.com/player/233602/george-hirst/210002/,G. Hirst,George Hirst,21,1999-02-15,181,70,England,Rotherham United,English Premier League,1,64,74,1300000,13000,ST,Right,1,3,2,Medium/ Medium,Lean (185+),No,,,SUB,9,Leicester City,,"Jun 30, 2021","68 Finishing
","67 Heading Accuracy
",64,63,41,57,30,64,,,,,,,,29,68,67,54,54,55,30,31,31,60,60,68,49,60,64,67,70,55,71,51,56,19,66,43,64,63,38,19,25,13,13,13,10,9,64+2,64+2,64+2,56+0,60+0,60+0,60+0,56+0,55+2,55+2,55+2,54+2,48+2,48+2,48+2,54+2,42+2,41+2,41+2,41+2,42+2,41+2,43+2,43+2,43+2,41+2
237213,https://sofifa.com/player/237213/josh-knight/210002/,J. Knight,Josh Knight,22,1997-09-07,181,70,England,Wycombe Wanderers,English Premier League,1,66,74,1800000,15000,CM,Right,1,2,2,Medium/ Medium,Lean (185+),No,,,RCB,12,Leicester City,,"Jun 30, 2021","52 Finishing
","65 Heading Accuracy
",58,52,56,61,66,72,,,,,,,,40,52,65,63,41,59,42,37,64,65,58,58,54,67,58,54,68,77,71,56,69,68,57,61,42,54,66,66,64,13,12,9,8,10,59+2,59+2,59+2,58+0,60+0,60+0,60+0,58+0,61+2,61+2,61+2,59+2,64+2,64+2,64+2,59+2,63+2,66+2,66+2,66+2,63+2,63+2,66+2,66+2,66+2,63+2
243612,https://sofifa.com/player/243612/dion-sanderson/210002/,D. Sanderson,Dion Sanderson,20,1999-12-15,181,70,England,Wolverhampton Wanderers,English Premier League,1,64,78,1300000,10000,CB,Right,1,3,2,Medium/ Medium,Lean (185+),No,2300000,,RES,23,,2018-05-20,2021,"39 Finishing
","61 Heading Accuracy
",73,40,50,58,62,66,,,,,,,,56,39,61,54,35,56,38,32,48,58,68,77,66,60,53,45,68,65,68,38,64,69,51,48,32,50,55,67,58,7,9,6,10,7,53+2,53+2,53+2,55+0,54+0,54+0,54+0,55+0,54+2,54+2,54+2,56+2,55+2,55+2,55+2,56+2,62+2,60+2,60+2,60+2,62+2,62+2,63+2,63+2,63+2,62+2
240773,https://sofifa.com/player/240773/rhys-norrington-davies/210002/,R. Norrington-Davies,Rhys Norrington-Davies,21,1999-04-22,181,70,Wales,Luton Town,English Premier League,1,64,74,1300000,5000,LB,Left,1,2,2,High/ High,Lean (170-185),No,,,LB,24,Sheffield United,,"Jun 30, 2021","41 Finishing
","50 Heading Accuracy
",75,43,52,59,58,62,,,,,,,,65,41,50,57,40,57,51,46,50,59,76,74,68,51,78,48,57,78,58,43,54,55,50,35,43,52,59,61,59,14,14,12,9,11,52+2,52+2,52+2,56+0,53+0,53+0,53+0,56+0,53+2,53+2,53+2,58+2,53+2,53+2,53+2,58+2,62+2,57+2,57+2,57+2,62+2,62+2,57+2,57+2,57+2,62+2
204499,https://sofifa.com/player/204499/ryan-inniss/210002/,R. Inniss,Ryan Inniss,25,1995-06-05,181,70,England,Crystal Palace,English Premier League,1,64,66,650000,10000,CB,Right,1,3,2,Medium/ High,Normal (185+),Yes,988000,,RES,45,,2013-06-01,2021,"26 Finishing
","66 Heading Accuracy
",45,33,42,38,61,75,,,,,,,"Injury Prone, Power Header",28,26,66,54,33,31,38,36,44,52,42,47,30,56,30,49,62,55,84,31,81,57,27,34,42,51,63,62,57,7,13,15,14,10,44+2,44+2,44+2,39+0,41+0,41+0,41+0,39+0,41+2,41+2,41+2,41+2,46+2,46+2,46+2,41+2,51+2,57+2,57+2,57+2,51+2,54+2,64+2,64+2,64+2,54+2
236315,https://sofifa.com/player/236315/alfie-jones/210002/,A. Jones,Alfie Jones,22,1997-10-07,181,70,England,Hull City,English Premier League,1,63,73,1000000,2000,CDM,Right,1,3,2,Medium/ Medium,Normal (185+),Yes,1100000,,SUB,15,,2020-09-04,2021,"21 Finishing
","61 Heading Accuracy
",65,29,50,54,63,70,,,,,,,,35,21,61,61,35,50,36,34,57,59,63,67,48,62,62,48,67,67,75,22,62,63,26,49,44,57,63,63,61,8,10,12,10,15,46+2,46+2,46+2,47+0,48+0,48+0,48+0,47+0,49+2,49+2,49+2,51+2,54+2,54+2,54+2,51+2,59+2,62+2,62+2,62+2,59+2,60+2,64+2,64+2,64+2,60+2
238736,https://sofifa.com/player/238736/renat-dadashov/210002/,R. Dadashov,Renat Oleq Oğlu Dadaşov,21,1999-05-17,181,70,Azerbaijan,Wolverhampton Wanderers,English Premier League,1,63,76,1200000,11000,ST,Right,1,3,3,High/ High,Normal (185+),No,1800000,,RES,40,,2019-08-06,2023,"62 Finishing
","70 Heading Accuracy
",65,63,49,59,24,62,,,,,,,,37,62,70,58,61,57,64,38,44,58,64,66,67,61,67,70,76,54,70,58,49,21,63,49,58,56,13,23,20,6,12,7,6,6,63+2,63+2,63+2,58+0,60+0,60+0,60+0,58+0,58+2,58+2,58+2,56+2,52+2,52+2,52+2,56+2,41+2,41+2,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2
234177,https://sofifa.com/player/234177/niall-ennis/210002/,N. Ennis,Niall Ennis,21,1999-05-20,181,70,England,Wolverhampton Wanderers,English Premier League,1,63,75,1200000,11000,LM,Right,1,3,3,High/ Medium,Stocky (170-185),No,1400000,,RES,33,,2016-05-20,2022,"64 Finishing
","48 Heading Accuracy
",81,63,48,67,38,64,,,,,,,Injury Prone,49,64,48,51,57,65,49,29,48,66,78,84,76,56,76,68,57,64,69,59,55,39,59,48,57,50,38,35,33,5,14,9,13,6,63+2,63+2,63+2,62+0,62+0,62+0,62+0,62+0,60+2,60+2,60+2,61+2,54+2,54+2,54+2,61+2,52+2,48+2,48+2,48+2,52+2,50+2,47+2,47+2,47+2,50+2
242967,https://sofifa.com/player/242967/callum-morton/210002/,C. Morton,Callum Morton,20,2000-01-19,181,70,England,Lincoln City,English Premier League,1,63,77,1200000,12000,ST,Right,1,2,2,High/ High,Normal (170-185),No,,,SUB,19,West Bromwich Albion,,"Jun 30, 2021","64 Finishing
","60 Heading Accuracy
",72,61,48,62,34,66,,,,,,,,42,64,60,52,52,61,49,44,41,62,74,71,65,62,74,63,70,73,67,56,53,28,64,53,56,58,35,32,26,14,10,9,5,12,63+2,63+2,63+2,60+0,62+0,62+0,62+0,60+0,59+2,59+2,59+2,59+2,54+2,54+2,54+2,59+2,48+2,46+2,46+2,46+2,48+2,47+2,45+2,45+2,45+2,47+2
219551,https://sofifa.com/player/219551/conor-shaughnessy/210002/,C. Shaughnessy,Conor Shaughnessy,24,1996-06-30,181,70,Republic of Ireland,Rochdale,English Premier League,1,62,67,550000,950,CM,Right,1,3,2,Low/ Medium,Lean (185+),No,1000000,,SUB,25,,2021-02-01,2022,"33 Finishing
","61 Heading Accuracy
",63,44,56,60,60,72,,,,,,,,51,33,61,62,41,58,40,42,60,63,64,63,63,58,65,62,67,69,76,51,65,61,50,57,44,58,58,61,60,12,12,10,14,12,55+2,55+2,55+2,56+0,56+0,56+0,56+0,56+0,57+2,57+2,57+2,58+2,59+2,59+2,59+2,58+2,60+2,62+2,62+2,62+2,60+2,61+2,62+2,62+2,62+2,61+2
235520,https://sofifa.com/player/235520/rafael-mujica-garcia/210002/,Rafa Mújica,Rafael Sebastián Mújica García,21,1998-10-29,181,70,Spain,Real Oviedo,English Premier League,1,62,72,900000,12000,LM,Right,1,3,3,Medium/ Medium,Lean (170-185),No,,,RES,11,Leeds United,,"Jun 30, 2021","63 Finishing
","50 Heading Accuracy
",66,63,57,65,32,59,,,,,,,,59,63,50,64,62,65,53,56,40,67,67,66,62,60,65,65,61,64,57,64,58,25,62,59,62,60,28,34,31,15,9,6,9,15,62+2,62+2,62+2,64+0,63+0,63+0,63+0,64+0,63+2,63+2,63+2,62+2,57+2,57+2,57+2,62+2,50+2,47+2,47+2,47+2,50+2,48+2,43+2,43+2,43+2,48+2
235051,https://sofifa.com/player/235051/darnell-johnson/210002/,D. Johnson,Darnell Johnson,21,1998-09-03,181,70,England,AFC Wimbledon,English Premier League,1,62,73,825000,8000,CB,Right,1,2,2,Medium/ Medium,Normal (185+),No,,,SUB,27,Leicester City,,"Jun 30, 2021","29 Finishing
","58 Heading Accuracy
",64,35,49,58,62,66,,,,,,,,54,29,58,58,33,58,35,29,42,58,63,65,59,53,58,49,67,61,68,31,69,60,45,41,33,57,62,64,60,9,10,13,14,13,50+2,50+2,50+2,52+0,50+0,50+0,50+0,52+0,51+2,51+2,51+2,53+2,51+2,51+2,51+2,53+2,59+2,58+2,58+2,58+2,59+2,60+2,62+2,62+2,62+2,60+2
240175,https://sofifa.com/player/240175/bruno-andre-cavaco-jordao/210002/,Bruno Jordão,Bruno André Cavaco Jordão,21,1998-10-12,181,70,Portugal,Famalicão,English Premier League,1,62,75,975000,9000,CM,Right,1,3,3,Medium/ Medium,Normal (170-185),No,,,RES,71,Wolverhampton Wanderers,,"Jun 30, 2021","54 Finishing
","57 Heading Accuracy
",63,55,60,67,49,59,,,,,,,,51,54,57,66,46,68,44,43,65,67,65,62,67,60,68,63,58,60,57,53,61,50,49,64,54,65,45,52,45,9,11,6,6,7,59+2,59+2,59+2,61+0,61+0,61+0,61+0,61+0,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,56+2,58+2,58+2,58+2,56+2,55+2,54+2,54+2,54+2,55+2
240786,https://sofifa.com/player/240786/ali-koiki/210002/,A. Koiki,Ali Koiki,20,1999-08-22,181,70,England,Burnley,English Premier League,1,62,74,925000,6000,LB,Left,1,2,3,High/ Medium,Normal (185+),Yes,1100000,,RES,42,,2017-07-01,2023,"54 Finishing
","53 Heading Accuracy
",77,54,52,62,55,65,,,,,,,,59,54,53,57,49,61,48,34,49,62,77,77,69,53,64,59,54,67,69,51,57,56,51,45,59,44,51,58,57,14,11,6,9,7,58+2,58+2,58+2,59+0,58+0,58+0,58+0,59+0,57+2,57+2,57+2,59+2,55+2,55+2,55+2,59+2,60+2,56+2,56+2,56+2,60+2,60+2,57+2,57+2,57+2,60+2
254905,https://sofifa.com/player/254905/indiana-vassilev/210002/,I. Vassilev,Indiana Denchev Vassilev,19,2001-02-16,181,70,United States,Burton Albion,English Premier League,1,61,82,1100000,6000,ST,Left,1,3,2,High/ Low,Lean (170-185),No,,,SUB,16,Aston Villa,,"Jun 30, 2021","69 Finishing
","45 Heading Accuracy
",65,65,52,67,32,51,,,,,,,,60,69,45,52,54,69,56,50,41,66,64,66,63,46,78,76,40,54,55,49,39,20,52,53,64,56,30,36,32,11,8,9,14,14,60+2,60+2,60+2,61+0,60+0,60+0,60+0,61+0,58+2,58+2,58+2,59+2,51+2,51+2,51+2,59+2,47+2,42+2,42+2,42+2,47+2,45+2,39+2,39+2,39+2,45+2
241263,https://sofifa.com/player/241263/jordan-stevens/210002/,J. Stevens,Jordan Stevens,20,2000-03-25,181,70,England,Swindon Town,English Premier League,1,61,76,800000,10000,CM,Right,1,3,2,Medium/ Medium,Normal (170-185),No,,,SUB,17,Leeds United,,"Jun 30, 2021","45 Finishing
","46 Heading Accuracy
",72,46,57,64,43,53,,,,,,,,53,45,46,63,32,62,52,35,59,64,74,71,72,52,80,52,61,65,45,44,54,48,53,57,40,51,43,39,44,5,13,11,12,10,54+2,54+2,54+2,59+0,58+0,58+0,58+0,59+0,59+2,59+2,59+2,60+2,57+2,57+2,57+2,60+2,55+2,53+2,53+2,53+2,55+2,53+2,48+2,48+2,48+2,53+2
246874,https://sofifa.com/player/246874/robbie-gotts/210002/,R. Gotts,Robbie Gotts,20,1999-11-09,181,70,England,Leeds United,English Premier League,1,61,76,775000,10000,RB,Right,1,3,2,Medium/ Medium,Normal (170-),No,1400000,,RES,36,,2017-07-01,2022,"56 Finishing
","46 Heading Accuracy
",77,51,60,64,52,60,,,,,,,,56,56,46,68,41,61,44,36,61,63,79,76,79,59,79,53,59,66,58,39,56,49,58,60,40,59,48,59,52,8,14,8,14,5,58+2,58+2,58+2,62+0,61+0,61+0,61+0,62+0,62+2,62+2,62+2,63+2,61+2,61+2,61+2,63+2,60+2,58+2,58+2,58+2,60+2,59+2,55+2,55+2,55+2,59+2
247336,https://sofifa.com/player/247336/alfie-mccalmont/210002/,A. McCalmont,Alfie John McCalmont,20,2000-03-25,181,70,Northern Ireland,Leeds United,English Premier League,1,61,77,825000,9000,CM,Right,1,3,2,Medium/ Medium,Normal (170-185),No,1400000,,RES,34,,2018-01-01,2024,"54 Finishing
","49 Heading Accuracy
",66,49,57,66,55,59,,,,,,,,44,54,49,67,44,63,52,48,60,66,68,65,74,60,76,51,58,62,58,38,58,57,42,56,50,67,53,58,55,7,12,6,13,6,55+2,55+2,55+2,58+0,58+0,58+0,58+0,58+0,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,59+2,60+2,60+2,60+2,59+2,58+2,57+2,57+2,57+2,58+2
224397,https://sofifa.com/player/224397/kamil-miazek/210002/,K. Miazek,Kamil Miazek,23,1996-08-15,181,70,Poland,Leeds United,English Premier League,1,61,69,625000,8000,GK,Right,1,2,1,Medium/ Medium,Normal (185+),No,605000,,RES,30,,2017-10-12,2025,"14 Finishing
","19 Heading Accuracy
",,,,,,,60,59,62,62,45,58,Comes For Crosses,19,14,19,30,18,19,19,19,31,21,49,42,44,60,44,47,70,40,67,18,18,24,20,32,25,30,17,21,18,60,59,62,58,62,30+2,30+2,30+2,28+0,29+0,29+0,29+0,28+0,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2
226800,https://sofifa.com/player/226800/benny-ashley-seal/210002/,B. Ashley-Seal,Bernard Patrick Ashley-Seal,21,1998-11-21,181,70,England,Northampton Town,English Premier League,1,61,75,800000,2000,ST,Right,1,3,3,High/ Medium,Normal (185+),Yes,1300000,,SUB,22,,2020-09-07,2022,"60 Finishing
","62 Heading Accuracy
",76,58,43,59,24,59,,,,,,,,32,60,62,54,54,57,42,33,36,56,74,77,73,59,60,61,65,54,73,49,30,14,60,43,62,46,20,25,14,15,8,13,10,15,61+2,61+2,61+2,57+0,58+0,58+0,58+0,57+0,56+2,56+2,56+2,55+2,48+2,48+2,48+2,55+2,40+2,38+2,38+2,38+2,40+2,39+2,37+2,37+2,37+2,39+2
231028,https://sofifa.com/player/231028/matija-sarkic/210002/,M. Šarkić,Matija Šarkić,22,1997-07-23,181,70,Montenegro,Shrewsbury,English Premier League,1,61,71,650000,7000,GK,Right,1,2,1,Medium/ Medium,Lean (185+),No,,,GK,31,Wolverhampton Wanderers,,"Jun 30, 2021","13 Finishing
","18 Heading Accuracy
",,,,,,,62,59,60,61,36,61,,11,13,18,27,13,12,18,12,22,25,40,33,33,58,28,45,47,20,39,17,20,6,6,22,26,27,11,19,14,62,59,60,61,61,25+2,25+2,25+2,23+0,24+0,24+0,24+0,23+0,24+2,24+2,24+2,23+2,23+2,23+2,23+2,23+2,21+2,22+2,22+2,22+2,21+2,22+2,21+2,21+2,21+2,22+2
247351,https://sofifa.com/player/247351/mateusz-bogusz/210002/,M. Bogusz,Mateusz Piotr Bogusz,18,2001-08-22,181,70,Poland,Leeds United,English Premier League,1,60,77,625000,5000,CM,Right,1,3,3,Medium/ Medium,Normal (170-185),No,1100000,,RES,44,,2019-01-29,2023,"58 Finishing
","39 Heading Accuracy
",74,60,56,64,35,58,,,,,,,Long Shot Taker (AI),45,58,39,62,47,64,54,63,55,63,75,73,73,51,71,68,50,61,60,64,51,25,52,54,49,60,41,34,38,12,11,9,13,7,58+2,58+2,58+2,60+0,60+0,60+0,60+0,60+0,60+2,60+2,60+2,60+2,56+2,56+2,56+2,60+2,50+2,48+2,48+2,48+2,50+2,48+2,43+2,43+2,43+2,48+2
244277,https://sofifa.com/player/244277/kelland-watts/210002/,K. Watts,Kelland Watts,20,1999-11-03,181,70,England,Plymouth Argyle,English Premier League,1,60,73,550000,4000,CM,Left,1,4,2,High/ Medium,Lean (185+),No,,,SUB,2,Newcastle United,,"Jun 30, 2021","45 Finishing
","59 Heading Accuracy
",63,48,55,57,58,68,,,,,,,Long Passer (AI),40,45,59,65,38,56,44,36,60,59,66,61,53,55,55,59,70,68,70,43,60,55,46,55,55,56,59,60,58,11,11,13,10,12,55+2,55+2,55+2,54+0,55+0,55+0,55+0,54+0,56+2,56+2,56+2,56+2,58+2,58+2,58+2,56+2,58+2,60+2,60+2,60+2,58+2,58+2,60+2,60+2,60+2,58+2
