,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,Weak Foot,Skill Moves,International Reputation,Work Rate,Body Type,Real Face,Release Clause,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,GK,Likes,Dislikes,Following,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive Awareness,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
912,202811,Emiliano Martínez,27,https://cdn.sofifa.com/players/202/811/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,80,83,Aston Villa,https://cdn.sofifa.com/teams/2/30.png,€20.5M,€50K,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,162895,Francesc Fàbregas i Soler,33,https://cdn.sofifa.com/players/162/895/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,76,76,AS Monaco,https://cdn.sofifa.com/teams/69/30.png,€4.6M,€44K,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,178224,Javier Hernández,32,https://cdn.sofifa.com/players/178/224/21_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,76,76,LA Galaxy,https://cdn.sofifa.com/teams/697/30.png,€6M,€10K,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,245741,Jesper Lindstrøm,20,https://cdn.sofifa.com/players/245/741/21_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,69,83,Brøndby IF,https://cdn.sofifa.com/teams/269/30.png,€3.4M,€8K,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,224428,Juan Ferney Otero,25,https://cdn.sofifa.com/players/224/428/21_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,72,75,Santos Laguna,https://cdn.sofifa.com/teams/110144/30.png,€3.1M,€18K,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,208461,Marten de Roon,29,https://cdn.sofifa.com/players/208/461/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,81,81,Atalanta,https://cdn.sofifa.com/teams/39/30.png,€22M,€63K,2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,220502,Mattia Zaccagni,25,https://cdn.sofifa.com/players/220/502/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,82,Hellas Verona,https://cdn.sofifa.com/teams/206/30.png,€15.5M,€29K,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,191202,Nemanja Matić,31,https://cdn.sofifa.com/players/191/202/21_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,80,80,Manchester United,https://cdn.sofifa.com/teams/11/30.png,€15M,€105K,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,241707,Pape Gueye,21,https://cdn.sofifa.com/players/241/707/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,73,82,Olympique de Marseille,https://cdn.sofifa.com/teams/219/30.png,€6.5M,€19K,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,222501,Timothy Castagne,24,https://cdn.sofifa.com/players/222/501/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,77,80,Leicester City,https://cdn.sofifa.com/teams/95/30.png,€14.5M,€62K,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,223885,Alexander Nübel,23,https://cdn.sofifa.com/players/223/885/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,75,80,FC Bayern München,https://cdn.sofifa.com/teams/21/30.png,€7M,€34K,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,247185,Ante Palaversa,20,https://cdn.sofifa.com/players/247/185/21_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,72,84,Getafe CF,https://cdn.sofifa.com/teams/1860/30.png,€5.5M,€49K,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,229682,Dael Fry,22,https://cdn.sofifa.com/players/229/682/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,72,81,Middlesbrough,https://cdn.sofifa.com/teams/12/30.png,€4.9M,€11K,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,254578,David Ayala,17,https://cdn.sofifa.com/players/254/578/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,64,83,Estudiantes de La Plata,https://cdn.sofifa.com/teams/101083/30.png,€1.4M,€500,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,235450,Domingos Quina,20,https://cdn.sofifa.com/players/235/450/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,68,81,Watford,https://cdn.sofifa.com/teams/1795/30.png,€2.9M,€6K,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,234568,Gedson Carvalho Fernandes,21,https://cdn.sofifa.com/players/234/568/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,74,83,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/30.png,€9.5M,€9K,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,246352,Hugo Guillamón Sammartín,20,https://cdn.sofifa.com/players/246/352/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,83,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,€4.2M,€13K,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,237256,Jeremy Ebobisse,23,https://cdn.sofifa.com/players/237/256/21_60.png,United States,https://cdn.sofifa.com/flags/us.png,71,80,Portland Timbers,https://cdn.sofifa.com/teams/111140/30.png,€4.2M,€6K,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,228708,Lucas Martínez Quarta,24,https://cdn.sofifa.com/players/228/708/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,82,Fiorentina,https://cdn.sofifa.com/teams/110374/30.png,€10.5M,€34K,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,203841,Nick Pope,28,https://cdn.sofifa.com/players/203/841/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,82,83,Burnley,https://cdn.sofifa.com/teams/1796/30.png,€24M,€59K,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,228295,Rob Holding,24,https://cdn.sofifa.com/players/228/295/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,80,Arsenal,https://cdn.sofifa.com/teams/1/30.png,€9.5M,€52K,1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,203551,Alessandro Florenzi,29,https://cdn.sofifa.com/players/203/551/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,81,81,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€22.5M,€61K,2227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,216354,Andrej Kramarić,29,https://cdn.sofifa.com/players/216/354/21_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,82,82,TSG 1899 Hoffenheim,https://cdn.sofifa.com/teams/10029/30.png,€30.5M,€56K,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,211368,Armindo Tué Na Bangna,25,https://cdn.sofifa.com/players/211/368/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,75,76,Olympiacos CFP,https://cdn.sofifa.com/teams/280/30.png,€6.5M,€1K,1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,241410,Eddie Salcedo,18,https://cdn.sofifa.com/players/241/410/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,67,83,Hellas Verona,https://cdn.sofifa.com/teams/206/30.png,€2.6M,€11K,1563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,210736,Emerson Palmieri dos Santos,25,https://cdn.sofifa.com/players/210/736/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,79,82,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€21.5M,€77K,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,212814,João Mário Naval Costa Eduardo,27,https://cdn.sofifa.com/players/212/814/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,80,81,Sporting CP,https://cdn.sofifa.com/teams/237/30.png,€24M,€100K,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,215785,Keita Baldé,25,https://cdn.sofifa.com/players/215/785/21_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,76,79,Sampdoria,https://cdn.sofifa.com/teams/1837/30.png,€10M,€46K,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,255106,Loïc Badé,20,https://cdn.sofifa.com/players/255/106/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,70,83,Racing Club de Lens,https://cdn.sofifa.com/teams/64/30.png,€3.6M,€13K,1532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,246764,Mohamed Camara,20,https://cdn.sofifa.com/players/246/764/21_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,73,83,FC Red Bull Salzburg,https://cdn.sofifa.com/teams/191/30.png,€6.5M,€14K,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,235875,Pol Mikel Lirola Kosok,22,https://cdn.sofifa.com/players/235/875/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,75,Olympique de Marseille,https://cdn.sofifa.com/teams/219/30.png,€2.7M,€25K,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,235407,Salih Özcan,22,https://cdn.sofifa.com/players/235/407/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,72,80,1. FC Köln,https://cdn.sofifa.com/teams/31/30.png,€5M,€17K,1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,203486,Thorgan Hazard,27,https://cdn.sofifa.com/players/203/486/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,83,83,Borussia Dortmund,https://cdn.sofifa.com/teams/22/30.png,€38.5M,€79K,2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,244380,Vitaliy Mykolenko,21,https://cdn.sofifa.com/players/244/380/21_60.png,Ukraine,https://cdn.sofifa.com/flags/ua.png,76,84,Dynamo Kyiv,https://cdn.sofifa.com/teams/101047/30.png,€16M,€700,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,253444,Arnaud Kalimuendo,18,https://cdn.sofifa.com/players/253/444/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,69,83,Racing Club de Lens,https://cdn.sofifa.com/teams/64/30.png,€3.3M,€13K,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,243349,Dylan Levitt,19,https://cdn.sofifa.com/players/243/349/21_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,63,80,,https://cdn.sofifa.com/flags/gb-wls.png,€0,€0,1683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,223816,Jonathan Rodríguez,26,https://cdn.sofifa.com/players/223/816/21_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,79,80,Cruz Azul,https://cdn.sofifa.com/teams/1878/30.png,€21M,€75K,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,230977,Miguel Almirón,26,https://cdn.sofifa.com/players/230/977/21_60.png,Paraguay,https://cdn.sofifa.com/flags/py.png,78,79,Newcastle United,https://cdn.sofifa.com/teams/13/30.png,€16.5M,€43K,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,215449,Robert Skov,24,https://cdn.sofifa.com/players/215/449/21_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,75,81,TSG 1899 Hoffenheim,https://cdn.sofifa.com/teams/10029/30.png,€8.5M,€24K,2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,200260,Steven Berghuis,28,https://cdn.sofifa.com/players/200/260/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,82,82,Feyenoord,https://cdn.sofifa.com/teams/246/30.png,€30.5M,€25K,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,198951,Cédric Bakambu,29,https://cdn.sofifa.com/players/198/951/21_60.png,DR Congo,https://cdn.sofifa.com/flags/cd.png,80,80,Beijing Sinobo Guoan FC,https://cdn.sofifa.com/teams/111768/30.png,€21M,€30K,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,217940,Dakonam Djené,28,https://cdn.sofifa.com/players/217/940/21_60.png,Togo,https://cdn.sofifa.com/flags/tg.png,82,83,Getafe CF,https://cdn.sofifa.com/teams/1860/30.png,€29M,€39K,1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,255558,Emin Bayram,17,https://cdn.sofifa.com/players/255/558/21_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,60,83,Galatasaray SK,https://cdn.sofifa.com/teams/325/30.png,€725K,€500,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,220570,Jan Bednarek,24,https://cdn.sofifa.com/players/220/570/21_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,77,83,Southampton,https://cdn.sofifa.com/teams/17/30.png,€15M,€41K,1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,252463,Mohamed Taabouni,18,https://cdn.sofifa.com/players/252/463/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,65,84,AZ Alkmaar,https://cdn.sofifa.com/teams/1906/30.png,€1.8M,€1K,1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,179645,Simon Kjær,31,https://cdn.sofifa.com/players/179/645/21_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,81,81,Milan,https://cdn.sofifa.com/teams/47/30.png,€17.5M,€46K,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,192119,Thibaut Courtois,28,https://cdn.sofifa.com/players/192/119/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,89,90,Real Madrid,https://cdn.sofifa.com/teams/243/30.png,€82M,€250K,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,246814,Ísak Bergmann Jóhannesson,17,https://cdn.sofifa.com/players/246/814/21_60.png,Iceland,https://cdn.sofifa.com/flags/is.png,67,82,IFK Norrköping,https://cdn.sofifa.com/teams/702/30.png,€2.3M,€500,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,234826,Antonio Martínez López,23,https://cdn.sofifa.com/players/234/826/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,83,FC Porto,https://cdn.sofifa.com/teams/236/30.png,€12.5M,€12K,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,219932,Antonio Sanabria,24,https://cdn.sofifa.com/players/219/932/21_60.png,Paraguay,https://cdn.sofifa.com/flags/py.png,74,81,Real Betis,https://cdn.sofifa.com/teams/449/30.png,€8.5M,€19K,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,205070,Cristian Portugues Manzanera,28,https://cdn.sofifa.com/players/205/070/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,83,83,Real Sociedad,https://cdn.sofifa.com/teams/457/30.png,€36.5M,€50K,2192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,246139,Ignacio Peña Sotorres,21,https://cdn.sofifa.com/players/246/139/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,66,80,FC Barcelona,https://cdn.sofifa.com/teams/241/30.png,€1.8M,€15K,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,255839,Janis Antiste,17,https://cdn.sofifa.com/players/255/839/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,66,82,Toulouse Football Club,https://cdn.sofifa.com/teams/1809/30.png,€2.1M,€500,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,221445,Lei Wu,28,https://cdn.sofifa.com/players/221/445/21_60.png,China PR,https://cdn.sofifa.com/flags/cn.png,78,78,RCD Espanyol,https://cdn.sofifa.com/teams/452/30.png,€14.5M,€13K,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,229237,Manuel Akanji,24,https://cdn.sofifa.com/players/229/237/21_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,79,83,Borussia Dortmund,https://cdn.sofifa.com/teams/22/30.png,€22.5M,€46K,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,245762,Ahmed Kutucu,20,https://cdn.sofifa.com/players/245/762/21_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,68,82,FC Schalke 04,https://cdn.sofifa.com/teams/34/30.png,€2.9M,€9K,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,233795,Ben Brereton,21,https://cdn.sofifa.com/players/233/795/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,69,78,Blackburn Rovers,https://cdn.sofifa.com/teams/3/30.png,€3.1M,€16K,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,258819,Cristian Olivera,18,https://cdn.sofifa.com/players/258/819/21_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,66,84,UD Almería,https://cdn.sofifa.com/teams/1861/30.png,€2.2M,€1K,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,220633,Demarai Gray,24,https://cdn.sofifa.com/players/220/633/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,74,77,Leicester City,https://cdn.sofifa.com/teams/95/30.png,€6M,€51K,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,212212,Dominik Kohr,26,https://cdn.sofifa.com/players/212/212/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,74,76,Eintracht Frankfurt,https://cdn.sofifa.com/teams/1824/30.png,€4.7M,€22K,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,253052,Issa Kabore,19,https://cdn.sofifa.com/players/253/052/21_60.png,Burkina Faso,https://cdn.sofifa.com/flags/bf.png,68,83,KV Mechelen,https://cdn.sofifa.com/teams/110724/30.png,€2.7M,€18K,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,232759,Josh Tymon,21,https://cdn.sofifa.com/players/232/759/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,68,79,Stoke City,https://cdn.sofifa.com/teams/1806/30.png,€2.6M,€8K,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,185020,José María Callejón Bueno,33,https://cdn.sofifa.com/players/185/020/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,83,83,Fiorentina,https://cdn.sofifa.com/teams/110374/30.png,€22.5M,€77K,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,187961,José Paulo Bezerra M. Júnior,31,https://cdn.sofifa.com/players/187/961/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,83,83,Guangzhou Evergrande Taobao FC,https://cdn.sofifa.com/teams/111839/30.png,€30M,€39K,2279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,227927,Kyle Walker-Peters,23,https://cdn.sofifa.com/players/227/927/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,81,Southampton,https://cdn.sofifa.com/teams/17/30.png,€10.5M,€38K,1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,205855,Marko Livaja,26,https://cdn.sofifa.com/players/205/855/21_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,76,77,AEK Athens,https://cdn.sofifa.com/teams/278/30.png,€9M,€1K,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,226103,Sergio Akieme Rodríguez,22,https://cdn.sofifa.com/players/226/103/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,67,76,UD Almería,https://cdn.sofifa.com/teams/1861/30.png,€2.2M,€29K,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,223874,Valentin Rongier,25,https://cdn.sofifa.com/players/223/874/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,80,83,Olympique de Marseille,https://cdn.sofifa.com/teams/219/30.png,€27.5M,€45K,2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,207791,Yussuf Poulsen,26,https://cdn.sofifa.com/players/207/791/21_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,78,80,RB Leipzig,https://cdn.sofifa.com/teams/112172/30.png,€17.5M,€54K,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,234833,Florian Müller,22,https://cdn.sofifa.com/players/234/833/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,76,81,SC Freiburg,https://cdn.sofifa.com/teams/25/30.png,€9.5M,€16K,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
